Kyle Lowry,1,1,2015-10-28,29,TOR,H,IND,7,1,38:58,8,17,0.471,2,4,0.5,5,6,0.833,1,2,3,6,2,0,5,4,23,14.8,8,38.3
Kyle Lowry,2,2,2015-10-30,29,TOR,A,BOS,10,1,34:14,3,11,0.273,0,1,0,8,10,0.8,1,6,7,9,3,2,3,4,14,15.3,3,44.8
Kyle Lowry,3,3,2015-11-01,29,TOR,H,MIL,19,1,29:18,5,10,0.5,1,5,0.2,4,4,1,2,3,5,7,4,0,1,3,15,19,19,39.8
Kyle Lowry,4,4,2015-11-03,29,TOR,A,DAL,11,1,36:48,9,15,0.6,4,5,0.8,5,5,1,0,5,5,10,3,2,4,4,27,27.4,25,59.8
Kyle Lowry,5,5,2015-11-04,29,TOR,A,OKC,5,1,33:51,5,14,0.357,3,8,0.375,4,6,0.667,0,4,4,1,2,0,5,4,17,5.7,3,26.5
Kyle Lowry,6,6,2015-11-06,29,TOR,A,ORL,-5,1,31:44,6,16,0.375,3,7,0.429,2,3,0.667,1,4,5,3,1,0,3,3,17,8.6,-2,29.8
Kyle Lowry,7,7,2015-11-08,29,TOR,A,MIA,-20,1,36:52,4,16,0.25,2,8,0.25,5,6,0.833,1,5,6,8,1,0,2,2,15,11,-16,36.5
Kyle Lowry,8,8,2015-11-10,29,TOR,H,NYK,-2,1,36:59,8,18,0.444,2,5,0.4,5,7,0.714,1,5,6,9,3,1,4,5,23,19,9,51
Kyle Lowry,9,9,2015-11-11,29,TOR,A,PHI,16,1,28:57,6,12,0.5,2,6,0.333,9,10,0.9,0,3,3,8,2,0,2,2,23,22.3,14,42.8
Kyle Lowry,10,10,2015-11-13,29,TOR,H,NOP,19,1,34:38,4,13,0.308,4,8,0.5,8,8,1,0,6,6,5,4,1,2,1,20,20.1,9,46
Kyle Lowry,11,11,2015-11-15,29,TOR,A,SAC,-6,1,38:55,8,19,0.421,6,12,0.5,0,0,NA,0,2,2,7,4,1,5,3,22,15.9,-5,45.5
Kyle Lowry,12,12,2015-11-17,29,TOR,A,GSW,-5,1,38:37,7,15,0.467,2,7,0.286,12,12,1,3,3,6,3,2,1,2,6,28,23.7,0,46
Kyle Lowry,13,13,2015-11-18,29,TOR,A,UTA,-4,1,37:13,6,17,0.353,1,7,0.143,7,7,1,0,3,3,6,3,0,5,2,20,12.8,0,36.8
Kyle Lowry,14,14,2015-11-20,29,TOR,A,LAL,11,1,36:13,7,16,0.438,7,11,0.636,4,4,1,0,5,5,5,3,0,1,2,25,22.8,14,47.8
Kyle Lowry,15,15,2015-11-22,29,TOR,A,LAC,11,1,37:36,2,11,0.182,1,4,0.25,8,8,1,1,2,3,10,3,0,4,4,13,11.8,14,37.8
Kyle Lowry,16,16,2015-11-25,29,TOR,H,CLE,4,1,37:35,11,17,0.647,2,6,0.333,3,5,0.6,1,2,3,6,4,1,0,2,27,28.1,10,50.8
Kyle Lowry,17,17,2015-11-28,29,TOR,A,WAS,2,1,33:56,9,19,0.474,6,11,0.545,3,4,0.75,1,6,7,3,2,1,6,5,27,16.2,6,46.3
Kyle Lowry,18,18,2015-11-29,29,TOR,H,PHO,-5,1,33:31,5,14,0.357,4,9,0.444,3,3,1,1,7,8,5,1,0,3,4,17,11.9,-7,37
Kyle Lowry,19,19,2015-12-02,29,TOR,A,ATL,10,1,37:15,9,17,0.529,2,7,0.286,11,12,0.917,0,5,5,5,2,0,2,5,31,25.3,10,48.8
Kyle Lowry,20,20,2015-12-03,29,TOR,H,DEN,-1,1,36:39,4,16,0.25,3,10,0.3,5,7,0.714,1,5,6,8,4,2,3,2,16,15,-3,47.5
Kyle Lowry,21,21,2015-12-05,29,TOR,H,GSW,-3,1,38:29,14,26,0.538,6,10,0.6,7,8,0.875,1,2,3,7,4,1,1,2,41,37.1,8,67.8
Kyle Lowry,22,22,2015-12-07,29,TOR,H,LAL,9,1,37:58,9,19,0.474,5,11,0.455,4,4,1,1,6,7,6,0,0,2,1,27,21.6,6,46.3
Kyle Lowry,23,23,2015-12-09,29,TOR,H,SAS,3,1,37:12,6,11,0.545,1,3,0.333,6,6,1,0,5,5,8,1,0,4,2,19,17,5,37.8
