"Rk","G","Date","Age","Tm","HomeAway","Opp","Margin","GS","MP","FG","FGA","FG%","3P","3PA","3P%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","GmSc","+/-","DFS"
1,1,"2015-10-27","26-006","GSW","","NOP",16,0,"17:01",6,10,0.6,0,0,NA,1,2,0.5,3,1,4,1,1,1,1,2,13,11,-7,23
2,2,"2015-10-30","26-009","GSW","@","HOU",20,1,"24:42",4,9,0.444,0,0,NA,1,4,0.25,3,4,7,1,0,2,2,2,9,5.7,15,22.3
3,3,"2015-10-31","26-010","GSW","@","NOP",14,1,"15:04",0,2,0,0,0,NA,1,6,0.167,0,5,5,1,1,1,0,3,1,0.3,3,12.8
4,4,"2015-11-02","26-012","GSW","","MEM",50,1,"20:26",4,5,0.8,0,0,NA,3,3,1,3,7,10,0,0,3,1,2,11,13.6,37,30.5
5,5,"2015-11-04","26-014","GSW","","LAC",4,1,"22:51",6,8,0.75,0,0,NA,0,1,0,1,3,4,2,0,2,0,3,12,11.6,-10,24
6,6,"2015-11-06","26-016","GSW","","DEN",15,1,"17:52",7,7,1,0,0,NA,2,4,0.5,3,4,7,2,1,2,3,4,16,15.6,4,32.3
7,7,"2015-11-07","26-017","GSW","@","SAC",9,1,"21:42",3,9,0.333,0,0,NA,4,5,0.8,4,8,12,0,0,1,1,0,10,9.4,-9,28
8,8,"2015-11-09","26-019","GSW","","DET",14,1,"23:08",2,6,0.333,0,0,NA,4,4,1,1,1,2,2,0,2,1,4,8,5.8,6,17
9,9,"2015-11-11","26-021","GSW","@","MEM",16,1,"20:13",1,2,0.5,0,0,NA,1,2,0.5,2,3,5,0,1,0,1,4,3,2.3,11,10.8
10,10,"2015-11-12","26-022","GSW","@","MIN",13,1,"16:01",5,6,0.833,0,0,NA,0,0,NA,1,1,2,3,0,0,0,4,10,9.3,3,17
11,11,"2015-11-14","26-024","GSW","","BRK",8,1,"18:10",1,4,0.25,0,0,NA,1,2,0.5,1,4,5,1,0,2,0,1,3,3.8,2,14.8
